year,state,division,total_population,fss,homicide_rate,firearm_homicide_rate,nonfirearm_homicide_rate,firearm_suicides,total_suicides,firearm_homicides,nonfirearm_homicides,total_homicides,white_fss,nonwhite_fss,nextyearfss,nextyearnonwhitefss,nextyearwhitefss
2003,Hawaii,Pacific,1248517.5,0.183206107,1.601899853,0.800949927,0.800949927,24,131,10,10,20,0.172413796,0.166666672,0.241379306,0.190476194,0.307692319
2003,Idaho,Mountain,1380209,0.631336406,2.390942241,1.376603109,1.014339133,137,217,19,14,33,0.636792481,NA,0.63983053,NA,0.645021617
2003,Illinois,East North Central,12625631.5,0.399604352,7.651102442,5.512595548,2.138506894,404,1011,696,270,966,0.398037076,0.383720934,0.376459152,0.447058827,0.370810807
2003,Indiana,East North Central,6197002.5,0.567934783,5.599481362,3.985797972,1.61368339,418,736,247,100,347,0.566037714,0.685714304,0.546875,0.636363626,0.551301658
2003,Iowa,West North Central,2954204.5,0.505681818,1.692503007,0.812401443,0.880101564,178,352,24,26,50,0.516129017,NA,0.431486875,NA,0.440119773
2003,Kansas,West North Central,2726246.5,0.608069164,4.438336739,2.861076575,1.577260163,211,347,78,43,121,0.614925385,NA,0.551351368,0.666666687,0.546242774
2003,Kentucky,East South Central,4123921.5,0.705467372,4.680011489,2.788607882,1.891403607,400,567,115,78,193,0.711320758,0.666666687,0.673214257,NA,0.678308845
2003,Louisiana,West South Central,4378372,0.685466377,13.74940275,10.80310216,2.946300588,316,461,473,129,602,0.698492467,0.563636363,0.690875232,0.75,0.688888907
2003,Maine,New England,1298248.5,0.518248175,1.309456549,0.462161135,0.847295414,71,137,6,11,17,0.452554733,NA,0.567251444,NA,0.511904776
2003,Maryland,South Atlantic,5456106.5,0.486761711,10.20874501,7.221266667,2.987478342,239,491,394,163,557,0.486486495,0.448717952,0.5,0.436619729,0.514423072
2003,Massachusetts,New England,6393145,0.281755196,2.18984553,1.220056795,0.969788735,122,433,78,62,140,0.287153661,0,0.218823522,NA,0.220551372
2003,Michigan,East North Central,10017043.5,0.508260447,6.488940574,4.761884083,1.727056491,523,1029,477,173,650,0.511375964,0.413043469,0.487626046,0.32911393,0.487512499
2003,Minnesota,West North Central,5043290,0.497959184,2.577682426,1.487124476,1.090557949,244,490,75,55,130,0.510775864,0,0.51145041,0,0.522633731
2003,Mississippi,East South Central,2877599,0.735119048,10.56436286,6.984989917,3.579372943,247,336,201,103,304,0.742049456,0.576923072,0.699999988,0.617021263,0.721088409
2003,Missouri,West North Central,5718962,0.605301915,5.647878059,3.829366238,1.818511821,411,679,219,104,323,0.601265848,0.694444418,0.544055939,0.5,0.555555582
2003,Montana,Mountain,923413.5,0.666666667,4.006872328,2.165876934,1.840995394,120,180,20,17,37,0.678571403,NA,0.600000024,0,0.614379108
2003,Nebraska,West North Central,1739797,0.517045455,3.621112118,1.781817074,1.839295044,91,176,31,32,63,0.485207111,NA,0.469879508,NA,0.487179488
2003,Nevada,Mountain,2246893,0.569124424,8.144580093,5.073672845,3.070907248,247,434,114,69,183,0.585858583,0.6875,0.565909088,NA,0.578692496
2003,New Hampshire,New England,1275340.5,0.474683544,1.568208647,0.627283459,0.940925188,75,158,8,12,20,0.45161289,NA,0.39849624,NA,0.400000006
2003,New Jersey,Middle Atlantic,8569455,0.31122449,4.936136545,2.999023859,1.937112687,183,588,257,166,423,0.319688112,0.235294119,0.295302004,0.225352108,0.303846151
2003,New Mexico,Mountain,1886822.5,0.61516035,8.691861582,4.610926571,4.080935011,211,343,87,77,164,0.61589402,0.606060624,0.550561786,0.342857152,0.584967315
2003,New York,Middle Atlantic,19141320,0.353344768,5.031000997,3.077112759,1.953888238,412,1166,589,374,963,0.388611376,0.103030302,0.338396639,0.179104477,0.364837408
2003,North Carolina,South Atlantic,8452909,0.648167539,7.074487611,4.684777749,2.389709862,619,955,396,202,598,0.662693679,0.490384609,0.592015564,0.54285717,0.595159531
2003,North Dakota,West North Central,639033.5,0.50617284,1.877835826,1.877835826,0,41,81,12,0,12,0.627118647,NA,0.520547926,NA,0.655172408
2003,Ohio,East North Central,11415573,0.532588454,4.555180892,2.811948204,1.743232687,572,1074,321,199,520,0.533468544,0.451219499,0.498104632,0.362745106,0.5082919
2003,Oklahoma,West South Central,3514933,0.596602972,6.372809951,3.954556175,2.418253776,281,471,139,85,224,0.611650467,0.509803951,0.617063463,0.577777803,0.630044818
2003,Oregon,Pacific,3561078.5,0.559121622,2.611568377,1.460231781,1.151336596,331,592,52,41,93,0.559027791,NA,0.538738728,NA,0.533582091
2003,Pennsylvania,Middle Atlantic,12360837.5,0.540298507,5.468885098,3.778061155,1.690823943,724,1340,467,209,676,0.54560262,0.474747479,0.512056708,0.444444448,0.519113123
2003,Rhode Island,New England,1057964.5,0.142857143,2.741112769,1.984943729,0.75616904,12,84,21,8,29,0.123456791,NA,0.247058824,NA,0.246913582
2003,South Carolina,South Atlantic,4166630.5,0.68907563,7.800067705,5.664049164,2.136018541,328,476,236,89,325,0.686131358,0.714285731,0.680497944,0.564516127,0.68496418
2003,South Dakota,West North Central,768381.5,0.588235294,2.082298962,0.520574741,1.561724222,60,102,4,12,16,0.540229857,0,0.5,0,0.563218415
2003,Tennessee,East South Central,5864043,0.646981627,7.469249458,5.098871205,2.370378253,493,762,299,139,438,0.645714283,0.734693885,0.664141417,0.527272701,0.672578454
2003,Texas,West South Central,22179801.5,0.572519084,6.875625104,4.391382853,2.484242251,1350,2358,974,551,1525,0.579716742,0.455621302,0.574041784,0.488095224,0.575187981
2003,Utah,Mountain,2391616,0.538690476,2.425138484,1.547071102,0.878067382,181,336,37,21,58,0.543478251,NA,0.485411137,NA,0.491712719
2003,Vermont,New England,616367.5,0.457831325,1.946890451,1.135686096,0.811204355,38,83,7,5,12,0.445783138,NA,0.569892466,NA,0.565217376
2003,Virginia,South Atlantic,7360699.5,0.560099133,6.276577382,4.564783551,1.711793832,452,807,336,126,462,0.577363908,0.419047624,0.598062932,0.405940592,0.611188829
2003,Washington,Pacific,6144959.5,0.548427673,3.563896556,1.806358528,1.757538028,436,795,111,108,219,0.550000012,0.224489793,0.509638548,0,0.521052659
2003,West Virginia,South Atlantic,1813407,0.718045113,4.907888852,3.308689114,1.599199738,191,266,60,29,89,0.718146741,NA,0.673684239,NA,0.679715276
2003,Wisconsin,East North Central,5460090.5,0.479134467,3.571369376,2.564060065,1.007309311,310,647,140,55,195,0.491694361,0,0.46525681,0,0.471061081
2003,Wyoming,Mountain,504393,0.688073394,3.172129669,1.38780673,1.784322939,75,109,7,9,16,0.657142878,NA,0.465909094,NA,0.476744175
2004,Alabama,East South Central,4548386.667,0.693160813,8.112766724,5.760284232,2.352482492,375,541,262,107,369,0.694323123,0.738461554,0.689719617,0.741935492,0.687366188
2004,Alaska,Pacific,655679.3333,0.606451613,6.253056627,3.050271525,3.202785101,94,155,20,21,41,0.629213512,0.3898305,0.664122164,0.785714269,0.628205121
2004,Arizona,Mountain,5821089.333,0.578409091,8.744067835,5.875188997,2.868878838,509,880,342,167,509,0.604738176,0.169014081,0.543915331,0.327586204,0.559907854
2004,Arkansas,West South Central,2765048,0.64265928,7.630970602,5.09936898,2.531601621,232,361,141,70,211,0.639296174,0.8125,0.654999971,0.625,0.652173936
2004,California,Pacific,35595582,0.405581948,6.995250141,5.07928203,1.915968111,1366,3368,1808,682,2490,0.427197814,0.234899327,0.413491577,0.238095239,0.435604721
2004,Colorado,Mountain,4602671.667,0.504391468,4.758106071,2.846173038,1.911933033,402,797,131,88,219,0.509283841,0.3125,0.495000005,0,0.498044342
2004,Connecticut,New England,3471727.667,0.357142857,3.168451289,1.843462568,1.324988721,105,294,64,46,110,0.349090904,0,0.349152535,0,0.354014605
2004,Delaware,South Atlantic,830184,0.483870968,4.215932853,3.252291058,0.963641795,45,93,27,8,35,0.378048778,NA,0.469879508,NA,0.479452044
2004,District of Columbia,South Atlantic,578373,0,30.08439191,23.68713616,6.39725575,0,33,137,37,174,0,0,0.416666657,0,0
2004,Florida,South Atlantic,17387385.33,0.501046463,5.93533749,3.721088523,2.214248967,1197,2389,647,385,1032,0.503549218,0.363636374,0.49679625,0.367741942,0.500457466
2004,Georgia,South Atlantic,8971445,0.621788284,7.34552795,4.670373613,2.675154337,605,973,419,240,659,0.637910068,0.510489523,0.638528168,0.546099305,0.649417877
2004,Hawaii,Pacific,1260844.333,0.267241379,2.458669892,0.634495456,1.824174436,31,116,8,23,31,0.307692319,0.190476194,0.158878505,0,0
2004,Idaho,Mountain,1408961,0.639830508,2.200202845,1.135588565,1.06461428,151,236,16,15,31,0.645021617,NA,0.701754391,NA,0.713636339
2004,Illinois,East North Central,12694411,0.376459144,6.861287223,4.51379745,2.347489773,387,1028,573,298,871,0.370810807,0.447058827,0.390423566,0.281553388,0.398157626
2004,Indiana,East North Central,6235841.667,0.546875,5.324060772,3.592137388,1.731923384,385,704,224,108,332,0.551301658,0.636363626,0.558389246,0.678571403,0.556179762
2004,Iowa,West North Central,2963498,0.451895044,1.923402682,1.012317201,0.911085481,155,343,30,27,57,0.440119773,NA,0.510510504,NA,0.512345672
2004,Kansas,West North Central,2738856,0.551351351,4.271856571,3.103485543,1.168371028,204,370,85,32,117,0.546242774,0.666666687,0.519336998,0,0.508771956
2004,Kentucky,East South Central,4151305.667,0.673214286,5.492247941,3.661498627,1.830749314,377,560,152,76,228,0.678308845,NA,0.659010589,0.649999976,0.662983418
2004,Louisiana,West South Central,4348170.667,0.690875233,13.84490274,11.03912511,2.805777633,371,537,480,122,602,0.688888907,0.75,0.689108908,0.600000024,0.69373548
2004,Maine,New England,1306023.667,0.567251462,1.607934108,0.842251199,0.765682909,97,171,11,10,21,0.511904776,NA,0.537142873,NA,0.532163739
2004,Maryland,South Atlantic,5509313.333,0.5,9.674526893,7.006317787,2.668209105,250,500,386,147,533,0.514423072,0.436619729,0.467091292,0.423529416,0.468586385
2004,Massachusetts,New England,6407827.667,0.223529412,2.731034745,1.65422676,1.076807985,95,425,106,69,175,0.220551372,NA,0.231250003,0,0.242152467
2004,Michigan,East North Central,10043243.33,0.487626031,6.701022547,4.858988117,1.84203443,532,1091,488,185,673,0.487512499,0.32911393,0.5,0.524390221,0.495069027
2004,Minnesota,West North Central,5084560.333,0.511450382,2.635429442,1.671727631,0.963701811,268,524,85,49,134,0.522633731,0,0.472222209,0,0.471287131
2004,Mississippi,East South Central,2888579.333,0.7,9.797203655,6.993057026,2.804146629,245,350,202,81,283,0.721088409,0.617021263,0.691460073,0.647058845,0.699669957
2004,Missouri,West North Central,5760212.333,0.544055944,6.406013853,4.461641084,1.944372768,389,715,257,112,369,0.555555582,0.5,0.587345243,0.40476191,0.600890219
2004,Montana,Mountain,930486.3333,0.6,2.686767028,1.289648173,1.397118854,105,175,12,13,25,0.614379108,0,0.655339777,0,0.6806283
2004,Nebraska,West North Central,1749308.333,0.524096386,2.229452594,1.371970827,0.857481767,87,166,24,15,39,0.487179488,NA,0.534759343,NA,0.488636374
2004,Nevada,Mountain,2329771.667,0.565909091,7.983614988,5.279487331,2.704127657,249,440,123,63,186,0.578692496,NA,0.545833349,0,0.555555582
2004,New Hampshire,New England,1288525.333,0.428571429,1.784986248,0.853689075,0.931297173,57,133,11,12,23,0.400000006,NA,0.444444448,NA,0.444444448
2004,New Jersey,Middle Atlantic,8621156.667,0.310402685,4.697745507,2.934641021,1.763104487,185,596,253,152,405,0.303846151,0.225352108,0.237383172,0.232142851,0.235668793
2004,New Mexico,Mountain,1909414.667,0.550561798,9.060368237,4.242137729,4.818230507,196,356,81,92,173,0.584967315,0.342857152,0.520467818,0,0.556634307
2004,New York,Middle Atlantic,19196274.33,0.338396624,4.480035997,2.688021598,1.792014399,401,1185,516,344,860,0.364837408,0.179104477,0.383515567,0.16842106,0.417417407
2004,North Carolina,South Atlantic,8587441,0.592015579,7.138331431,4.786059083,2.352272347,608,1027,411,202,613,0.595159531,0.54285717,0.626362741,0.514851511,0.635650218
2004,North Dakota,West North Central,637978,0.561643836,1.724197386,0.940471302,0.783726085,41,73,6,5,11,0.655172408,NA,0.627906978,0,0.724637687
2004,Ohio,East North Central,11436384,0.498104625,4.922884716,2.972967679,1.949917037,657,1319,340,223,563,0.5082919,0.362745106,0.498135716,0.407407403,0.503980875
2004,Oklahoma,West South Central,3536359.333,0.619047619,6.249364931,3.506431002,2.742933929,312,504,124,97,221,0.630044818,0.577777803,0.578034699,0.551724136,0.594594598
2004,Oregon,Pacific,3607638.333,0.538738739,3.104524059,1.801732713,1.302791346,299,555,65,47,112,0.533582091,NA,0.569642842,NA,0.582255065
2004,Pennsylvania,Middle Atlantic,12387432,0.512056738,5.51365287,4.068639892,1.445012978,722,1410,504,179,683,0.519113123,0.444444448,0.537062943,0.339130431,0.548436284
2004,Rhode Island,New England,1061179.667,0.258823529,2.732807733,1.696225489,1.036582244,22,85,18,11,29,0.246913582,NA,0.239436626,NA,0.235294119
2004,South Carolina,South Atlantic,4218170,0.680497925,7.65734904,5.215531854,2.441817186,328,482,220,103,323,0.68496418,0.564516127,0.615686297,0.559322059,0.615730345
2004,South Dakota,West North Central,772894,0.544642857,3.105212358,0.905686938,2.19952542,61,112,7,17,24,0.563218415,0,0.570247948,0,0.628571451
2004,Tennessee,East South Central,5922296.333,0.664141414,7.041187684,4.82920786,2.211979824,526,792,286,131,417,0.672578454,0.527272701,0.644859791,0.600000024,0.652338803
2004,Texas,West South Central,22622462,0.574041812,6.25926568,4.080015694,2.179249986,1318,2296,923,493,1416,0.575187981,0.488095224,0.570836782,0.53591162,0.575280905
2004,Utah,Mountain,2444431.667,0.485411141,1.840918714,1.227279142,0.613639571,183,377,30,15,45,0.491712719,NA,0.545976996,NA,0.56134969
2004,Vermont,New England,618881,0.602150538,1.615819519,0.323163904,1.292655616,56,93,2,8,10,0.565217376,NA,0.397435904,NA,0.397435904
2004,Virginia,South Atlantic,7454761,0.598062954,5.459598235,3.957202652,1.502395583,494,826,295,112,407,0.611188829,0.405940592,0.590069294,0.51111114,0.600790501
2004,Washington,Pacific,6228572.333,0.509638554,3.483944448,1.958715312,1.525229136,423,830,122,95,217,0.521052659,0,0.489544898,0,0.497375339
2004,West Virginia,South Atlantic,1815094.667,0.673684211,4.352390067,2.864864348,1.487525719,192,285,52,27,79,0.679715276,NA,0.737254918,NA,0.748000026
2004,Wisconsin,East North Central,5492229,0.465256798,2.749339112,1.693301572,1.05603754,308,662,93,58,151,0.471061081,0,0.474097341,0,0.477310926
2004,Wyoming,Mountain,507930,0.545454545,3.740672927,0.984387612,2.756285315,48,88,5,14,19,0.476744175,NA,0.622222245,NA,0.636363626
2005,Alabama,East South Central,4573708.333,0.689719626,9.467153751,6.974646759,2.492506992,369,535,319,114,433,0.687366188,0.741935492,0.689655185,0.74545455,0.688109159
2005,Alaska,Pacific,662866.1667,0.664122137,5.581820563,3.620640365,1.961180198,87,131,24,13,37,0.628205121,0.785714269,0.58518517,0.538461566,0.566265047
2005,Arizona,Mountain,5993703.667,0.543915344,8.875981022,6.28993392,2.586047102,514,945,377,155,532,0.559907854,0.327586204,0.57303369,0.285714298,0.602477491
2005,Arkansas,West South Central,2787960,0.655,7.855205957,5.523752134,2.331453823,262,400,154,65,219,0.652173936,0.625,0.65691489,0.631578922,0.663817644
2005,California,Pacific,36026565.5,0.414535246,7.050352885,5.212819968,1.837532917,1329,3206,1878,662,2540,0.435604721,0.238095239,0.394776344,0.251833737,0.411019862
2005,Colorado,Mountain,4678024.333,0.495,3.890531281,2.458302732,1.432228548,396,800,115,67,182,0.498044342,0,0.511724114,0,0.51457727
2005,Connecticut,New England,3488268.333,0.379661017,3.067424572,1.892056278,1.175368294,112,295,66,41,107,0.354014605,0,0.256849319,0,0.256603777
2005,Delaware,South Atlantic,841830,0.506024096,6.5333856,3.92003136,2.61335424,42,83,33,22,55,0.479452044,NA,0.384615391,0,0.407407403
2005,District of Columbia,South Atlantic,579951.5,0.303030303,31.0370781,24.48480606,6.552272043,10,33,142,38,180,0,0,0.416666657,0,0
2005,Florida,South Atlantic,17738637.17,0.495526204,5.626136836,3.557206757,2.068930079,1163,2347,631,367,998,0.500457466,0.367741942,0.503901422,0.285714298,0.509991288
2005,Georgia,South Atlantic,9167693,0.638528139,7.079207386,4.788554765,2.290652621,590,924,439,210,649,0.649417877,0.546099305,0.650054157,0.575342476,0.655844152
2005,Hawaii,Pacific,1273171.167,0.205607477,1.963600861,0.392720172,1.570880689,22,107,5,20,25,0,0,0.150000006,0,0
2005,Idaho,Mountain,1437713,0.701754386,3.129971003,1.947537513,1.18243349,160,228,28,17,45,0.713636339,NA,0.653153181,NA,0.646789014
2005,Illinois,East North Central,12763190.5,0.390423573,6.785137306,4.458132941,2.327004365,424,1086,569,297,866,0.398157626,0.281553388,0.369047612,0.320388347,0.369007796
2005,Indiana,East North Central,6274680.833,0.558389262,5.864840138,4.095825857,1.769014281,416,745,257,111,368,0.556179762,0.678571403,0.536407769,0.535714269,0.538071036
2005,Iowa,West North Central,2972791.5,0.510510511,1.480090346,0.77368359,0.706406756,170,333,23,21,44,0.512345672,NA,0.446107775,NA,0.450617284
2005,Kansas,West North Central,2751465.5,0.519337017,3.852492426,2.217000359,1.635492068,188,362,61,45,106,0.508771956,0,0.556728244,0,0.554929554
2005,Kentucky,East South Central,4178689.833,0.659010601,5.312669972,3.637503765,1.675166208,373,566,152,70,222,0.662983418,0.649999976,0.615755618,0,0.622704506
2005,Louisiana,West South Central,4317969.333,0.689108911,13.71014832,10.58367869,3.126469634,348,505,457,135,592,0.69373548,0.600000024,0.197154477,0.714285731,0.665887833
2005,Maine,New England,1313798.833,0.571428571,1.67453338,0.608921229,1.065612151,100,175,8,14,22,0.532163739,NA,0.493670881,NA,0.503225803
2005,Maryland,South Atlantic,5562520.167,0.467091295,10.35501864,7.586489349,2.768529288,220,471,422,154,576,0.468586385,0.423529416,0.481781363,0.45348838,0.494897962
2005,Massachusetts,New England,6422510.333,0.23125,2.771501964,1.681585461,1.089916503,111,480,108,70,178,0.242152467,0,0.224444449,0,0.224880382
2005,Michigan,East North Central,10069443.17,0.5,6.723311196,4.876138548,1.847172648,554,1108,491,186,677,0.495069027,0.524390221,0.527336836,0.520408154,0.524606287
2005,Minnesota,West North Central,5125830.667,0.472222222,2.711755597,1.71679491,0.994960687,255,540,88,51,139,0.471287131,0,0.438628167,0,0.457925647
2005,Mississippi,East South Central,2899559.667,0.691460055,8.759950792,6.035399167,2.724551624,251,363,175,79,254,0.699669957,0.647058845,0.673846126,0.711111128,0.685185194
2005,Missouri,West North Central,5801462.667,0.587345254,7.187842514,5.050450495,2.137392018,427,727,293,124,417,0.600890219,0.40476191,0.55569464,0.594594598,0.558232903
2005,Montana,Mountain,937559.1667,0.655339806,3.519777863,1.813218899,1.706558964,135,206,17,16,33,0.6806283,0,0.513227522,0,0.540697694
